Id,Reservation Date,Franchisee Name ,Status,Installation Date,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Park Advisory,Historic Landmark Advisory,Scenic Landmark Advisory,BID Advisory,School Advisory,Zipcode,Community Board,Council District
10045,08/27/2014,Crown Castle Solutions,Installed,05/12/2016,CITY,Manhattan,983966,207603,40.7364989,-74.0010248,A,Greenwich Ave,7th Ave,Perry St,,Greenwich Village Historic District,,,,10011,102,3
10044,08/27/2014,Crown Castle Solutions,Installed,05/12/2016,CITY,Manhattan,984173,207160,40.735283,-74.0002778,A,Greenwich Ave,Charles St,W 10 St,,Greenwich Village Historic District,,,,10011,102,3
10043,08/27/2014,Crown Castle Solutions,Installed,05/11/2016,CITY,Manhattan,982432,208401,40.738689,-74.0065603,A,Greenwich St,Horatio St,Jane St,,Greenwich Village Historic District,,,,10014,102,3
10042,08/27/2014,Crown Castle Solutions,Installed,05/19/2016,CITY,Manhattan,983189,208449,40.7388209,-74.0038287,A,W 4th St,Horatio St,W 13 st,,Greenwich Village Historic District,,Meatpacking BID,,10014,102,3
10041,08/27/2014,Crown Castle Solutions,Installed,05/11/2016,CITY,Manhattan,982689,207954,40.7374622,-74.0056328,A,Hudson St,W 12 st,Bethune St,,Greenwich Village Historic District,,,,10014,102,3
10040,08/27/2014,Crown Castle Solutions,Installed,07/22/2016,CITY,Manhattan,983498,206536,40.7335702,-74.0027134,A,7th Ave,W 4th st,Stonewall Pl,,Greenwich Village Historic District,,,,10014,102,3
10039,08/27/2014,Crown Castle Solutions,Installed,02/23/2016,CITY,Manhattan,983875,206843,40.7344129,-74.0013531,A,Waverly Pl,W 10 st,Stonewall Pl,,Greenwich Village Historic District,,,,10014,102,3
10037,08/27/2014,Crown Castle Solutions,Installed,07/21/2016,CITY,Manhattan,981646,199135,40.7132559,-74.0093931,A,Church St,Park Pl,Barclay St,,,,Downtown Alliance BID,,10007,101,1
10035,08/27/2014,Crown Castle Solutions,Installed,02/08/2017,CITY,Manhattan,982445,197282,40.7081701,-74.0065104,A,John St,Gold St,Cliff St,,,,Downtown Alliance BID,,10038,101,1
10034,08/27/2014,Crown Castle Solutions,Installed,01/08/2019,CITY,Manhattan,982293,196058,40.7048104,-74.0070583,A,Wall St,Front St,Water St,,,,Downtown Alliance BID,,10005,101,1
10033,08/27/2014,Crown Castle Solutions,Installed,01/08/2019,CITY,Manhattan,982114,195834,40.7041956,-74.0077039,A,Front St,Gouverneur Ln,Old Slip,,,,Downtown Alliance BID,,10005,101,1
9973,06/27/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Staten_Island,965395,158965,40.6029784,-74.0679008,B,Narrows Rd South,Fingerboard Rd,Hastings St,,,,,,10305,502,50
9959,06/04/2014,Crown Castle NG,Installed,12/10/2015,UTILITY,Queens,1033996,222857,40.7782272,-73.8203825,B,23rd Ave,Ryan Ct,147th St,,,,,,11357,407,19
9958,06/04/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Queens,1037444,220704,40.7722977,-73.80795,B,28th Ave,156th St,157th St,,,,,,11354,407,19
9957,06/04/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Queens,1055253,178152,40.6553781,-73.744102,B,147th Dr,241st St,Brookville Blvd,,,,,,11422,413,31
9956,06/04/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Queens,1056821,180134,40.6608055,-73.7384296,B,Caney Rd,243rd St,249th St,,,,,,11422,413,31
9955,06/04/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Queens,1056224,216231,40.7598876,-73.7401955,B,Redfield St,52nd Ave,51st Ave,,,,,,11362,411,19
9953,06/04/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Queens,1046872,222649,40.7775745,-73.7738934,B,28th Ave,214th Pl,214th St,,,,,,11360,411,19
9947,06/04/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Bronx,1034324,236973,40.8169699,-73.819093,B,Quincy Ave,Lawton Ave,Miles Ave,,,,,,10465,210,13
9946,06/04/2014,Crown Castle NG,Installed,08/21/2017,UTILITY,Bronx,1033750,236355,40.8152769,-73.8211713,B,Huntington Ave,Harding Ave,Lawton Ave,,,,,,10465,210,13
9944,06/04/2014,Crown Castle NG,Installed,05/18/2015,UTILITY,Bronx,1032229,236459,40.8155707,-73.8266654,B,Miles Ave,Robinson Ave,Davis Ave,,,,,,10465,210,13
9941,06/04/2014,Crown Castle NG,Installed,04/16/2019,UTILITY,Bronx,1031419,245301,40.8398438,-73.8295296,B,Crosby Ave,La Salle Ave,Coddington Ave,,,,,,10461,210,13
9940,06/04/2014,Crown Castle NG,Installed,06/14/2017,UTILITY,Bronx,1029976,244010,40.836308,-73.8347534,B,Waterbury Ave,Edwards Ave,Ellison Ave,,,,,,10461,210,13
9939,06/04/2014,Crown Castle NG,Installed,02/01/2016,UTILITY,Bronx,1021335,247208,40.8451261,-73.8659629,B,White Plains Rd,Morris Park Ave,Van Nest Ave,,,,Morris Park BID,,10462,211,15
9937,06/04/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Bronx,1031024,252392,40.8593086,-73.8309076,B,Stillwell Ave,Vance St,Ely Ave,,,,,,10469,211,13
9936,06/04/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Bronx,1029428,252954,40.8608594,-73.8366735,B,Waring Ave,Lodovick Ave,Gunther Ave,,,,,,10469,211,13
9935,06/04/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Bronx,1024944,253923,40.8635408,-73.8528781,B,Tenbroeck Ave,Mace Ave,Allerton Ave,,,,,,10469,211,13
9934,06/04/2014,Crown Castle NG,Installed,12/25/2014,UTILITY,Bronx,1029473,254721,40.865709,-73.8364989,B,Gunther Ave,E Gun Hill Rd,Bartlow Ave,,,,,,10469,212,12
9933,06/04/2014,Crown Castle NG,Installed,10/22/2015,UTILITY,Bronx,1028552,257106,40.8722598,-73.839813,B,Gunther Ave,Hammersly Ave,Adee Ave,,,,,,10469,212,12
9931,06/04/2014,Crown Castle NG,Installed,10/03/2017,UTILITY,Bronx,1030052,263878,40.8908391,-73.834343,B,Bell Ave,Pratt Ave,Strang Ave,,,,,,10466,212,12
9927,06/04/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Brooklyn,1008311,166749,40.6243313,-73.9133235,B,Avenue M,E 70th St,E 69th St,,,,,,11234,318,46
9925,06/03/2014,Crown Castle NG,Installed,04/03/2015,UTILITY,Staten_Island,944068,164794,40.6189068,-74.1447385,B,Willowbrook Rd,Devens St,Home Pl,,,,,,10302,501,50
9924,06/03/2014,Crown Castle NG,Installed,05/22/2015,UTILITY,Staten_Island,951704,163731,40.6160204,-74.117228,B,Slosson Ave,Lakeland Rd,Knox Pl,,,,,,10314,501,50
9922,06/03/2014,Crown Castle NG,Installed,04/03/2015,UTILITY,Staten_Island,947829,164333,40.6176577,-74.1311886,B,Jewett Ave,Margaretta Ct,Keiber Ct,,,,,,10314,501,50
9921,06/03/2014,Crown Castle NG,Installed,06/04/2018,UTILITY,Staten_Island,947776,162434,40.6124451,-74.1313693,B,Victory Blvd,Wheeler Ave,Bradley Ave,,,,,,10314,501,50
9920,06/03/2014,Crown Castle NG,Installed,04/01/2015,UTILITY,Staten_Island,944459,164078,40.6169433,-74.1433258,B,Collfield Ave,Watchogue Rd,Water Ave,,,,,,10302,501,50
9919,06/03/2014,Crown Castle NG,Installed,08/18/2015,UTILITY,Staten_Island,949854,157491,40.5988859,-74.1238597,B,Brielle Ave,Melba St,Gower St,,,,,,10314,502,50
9918,06/03/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,959180,161951,40.611159,-74.0902934,B,Concord Ave,Dead End,Starbuck st,,,,,,10301,501,49
9917,06/03/2014,Crown Castle NG,Installed,04/07/2015,UTILITY,Staten_Island,957046,160070,40.6059897,-74.0979718,B,Emerson Ave,Dead End,Carlton Pl,,,,,,10301,502,50
9916,06/03/2014,Crown Castle NG,Installed,04/10/2015,UTILITY,Staten_Island,946690,141072,40.5538062,-74.135162,B,Durant Ave,Bay Terrace,Taunton St,,,,,,10306,503,51
9915,06/03/2014,Crown Castle NG,Installed,04/09/2015,UTILITY,Staten_Island,949799,142619,40.558065,-74.123982,B,Montreal Ave,Pendale St,Hylan Blvd,,,,,,10306,503,50
9905,05/29/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,956374,155523,40.593507,-74.1003731,B,Richmond Ave,Norden St,Delaware St,,,,,,10304,502,50
9903,05/29/2014,Crown Castle NG,Installed,04/03/2015,UTILITY,Staten_Island,936305,158962,40.6028605,-74.1726599,B,Sparks Pl,Signs Rd,Victory Bl,,,,,,10314,502,50
9902,05/29/2014,Crown Castle NG,Installed,03/17/2015,UTILITY,Staten_Island,960468,172982,40.6414403,-74.0856934,B,Layton Ave,Bismark Ave,Jersey St,,,,,,10301,501,49
9901,05/29/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,961249,172405,40.6398586,-74.0828773,B,Benziger Ave,Westervelt Ave,Bismark Ave,,,,,,10301,501,49
9899,05/29/2014,Crown Castle NG,Installed,03/18/2015,UTILITY,Staten_Island,938134,162785,40.6133636,-74.1660994,B,Oliver Pl,Fieldstone Rd,Commerce St,,,,,,10314,502,50
9898,05/29/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,958263,164673,40.6186276,-74.0936066,B,Howard Ave,Stratford Ave,Seth ct,,,,,,10301,501,49
9897,05/29/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,965611,163455,40.615303,-74.0671354,B,Bay St,Virginia Ave,Clifton Ave,,,,,,10305,501,49
9896,05/29/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,963996,166014,40.6223234,-74.0729601,B,Vanderbilt Ave,Bay St,Errington Pl,,,,,,10304,501,49
9895,05/29/2014,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,963002,170634,40.635002,-74.0765553,B,Swan St,Van Duzer St,St. Pauls Avenue,,,,,,10301,501,49
9839,04/17/2014,Crown Castle NG,Installed,05/11/2016,CITY,Manhattan,979969,197930,40.7099478,-74.0154415,A,Albany St,West Side St,South End Ave,,,,,,10281,101,1
9836,04/17/2014,Crown Castle NG,Installed,05/11/2016,CITY,Manhattan,991782,216709,40.7614894,-73.9728111,A,Madison Ave,E 56th St,E 55th St,,,,East Mid-Manhattan BID,,10022,105,4
9835,04/17/2014,Crown Castle NG,Installed,07/22/2016,CITY,Manhattan,991954,217023,40.7623511,-73.9721899,A,Madison Ave,E 57th St,E 58th St,,,,Madison Avenue BID,,10022,105,4
9834,04/17/2014,Crown Castle NG,Installed,05/11/2016,CITY,Manhattan,992057,217208,40.7628587,-73.9718179,A,Madison Ave,E 58th St,E 57th St,,,,Madison Avenue BID,,10022,105,4
9833,04/04/2014,Crown Castle NG,Installed,05/11/2016,CITY,Queens,1047313,221104,40.7733307,-73.7723156,B,214th Pl,32nd Rd,Dead End,,,,,,11360,411,19
9819,04/04/2014,Crown Castle NG,Installed,07/31/2015,CITY,Staten_Island,938411,165471,40.6207375,-74.1651199,B,Farragut Avenue,Regis Drive,Goethals Bridge N,,,,,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,10314,501,49
9818,04/04/2014,Crown Castle NG,Installed,07/31/2015,CITY,Staten_Island,940243,152058,40.5839309,-74.1584334,B,Brunswick Street,Richmond Hill Road,Villanova Street,,,,,,10314,502,51
9817,04/04/2014,Crown Castle NG,Installed,08/24/2015,CITY,Staten_Island,956599,160691,40.6076928,-74.0995841,B,Hewitt Avenue,Dead End,Michael Loop,,,,,,10301,502,50
9815,04/04/2014,Crown Castle NG,Installed,07/31/2015,CITY,Staten_Island,962171,166887,40.6247152,-74.079537,B,Broad Street,Canal Street,Wright street,,,,,,10304,501,49
9814,04/04/2014,Crown Castle NG,Installed,07/31/2015,CITY,Staten_Island,963921,160747,40.6078664,-74.0732144,B,Rubenstein Street,St. Johns Avenue,Dead End,,,,,,10305,501,49
9813,04/04/2014,Crown Castle NG,Installed,07/31/2015,CITY,Staten_Island,962716,174510,40.6456401,-74.0775981,B,Richmond Terrace,Hamilton Avenue,Wall Street,,,,,,10301,501,49
9800,04/04/2014,Crown Castle NG,Installed,05/11/2016,CITY,Queens,1036070,221422,40.7742766,-73.8129051,B,Murray Street,26th Ave,25th Drive,,,,,,11354,407,19
9799,04/04/2014,Crown Castle NG,Installed,05/11/2016,CITY,Queens,1035730,223996,40.7813436,-73.8141129,B,150th Street,20th Ave,19th Ave,,,,,,11357,407,19
9798,04/04/2014,Crown Castle NG,Installed,07/21/2016,CITY,Queens,1036411,222676,40.7777165,-73.8116642,B,23rd Ave,Willets Pt Blvd,Murray St,,,,,,11357,407,19
9796,04/04/2014,Crown Castle NG,Installed,05/11/2016,CITY,Bronx,1018233,241188,40.8286154,-73.877205,B,Ward Ave,Westchester Ave,Watson Ave,,,,,,10472,209,18
9795,04/04/2014,Crown Castle NG,Installed,05/11/2016,CITY,Bronx,1024181,233406,40.8072311,-73.8557587,B,Bolton Ave,Cornell Ave,Starboard Ct,,,,,,10473,209,18
9794,04/04/2014,Crown Castle NG,Installed,07/21/2016,CITY,Brooklyn,1011989,163059,40.6141922,-73.9000892,B,Ave Y,E 72 st,E71st,,,,,,11234,318,46
9793,04/04/2014,Crown Castle NG,Installed,01/08/2019,CITY,Brooklyn,1009432,167210,40.6255935,-73.9092836,B,Royce Place,Bergen Ave,Royce Street,,,,,,11234,318,46
9790,12/20/2013,Extenet II,Installed,12/15/2016,CITY,Manhattan,981935,207755,40.7369158,-74.0083536,A,WASHINGTON ST.,BETHUNE ST.,BANK ST.,,,,,,10014,102,3
9788,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,983307,200671,40.7174722,-74.0034018,A,BROADWAY,FRANKLIN ST.,WHITE ST.,,Tribeca East Historic District,,,,10013,101,1
9785,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,988650,214880,40.7564713,-73.9841182,A,W44TH ST.,6TH AVE.,BROADWAY,,,,,,10036,105,4
9784,12/20/2013,Extenet II,Installed,05/10/2016,CITY,Manhattan,988414,215011,40.756831,-73.9849699,A,W44TH ST.,BROADWAY,6TH AVE.,,,,Times Square BID,,10036,105,4
9783,12/20/2013,Extenet II,Installed,09/08/2015,CITY,Manhattan,988041,215225,40.7574185,-73.9863162,A,W44TH ST.,7TH AVE,8TH AVE.,,,,Times Square BID,,10036,105,3
9782,12/20/2013,Extenet II,Installed,11/18/2016,CITY,Manhattan,988260,216039,40.7596527,-73.9855252,A,W47TH ST.,BROADWAY,8TH AVE.,,,,Times Square BID,,10036,105,3
9781,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,988538,216490,40.7608904,-73.9845214,A,BROADWAY,W49TH ST.,W50TH ST.,,,,Times Square BID,,10019,105,3
9780,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,988440,216250,40.7602317,-73.9848753,A,BROADWAY,W48TH ST.,W49TH ST.,,,,Times Square BID,,10019,105,3
9779,12/20/2013,Extenet II,Installed,03/31/2020,CITY,Manhattan,988754,216775,40.7616726,-73.9837415,A,BROADWAY,W50TH ST.,W51ST ST.,,,,Times Square BID,,10019,105,4
9778,12/20/2013,Extenet II,Installed,05/19/2016,CITY,Manhattan,990024,218724,40.7670213,-73.9791554,A,CENTRAL PARK SOUTH,7th Avenue,COLUMBUS CIRCLE,,,Central Park,,,,164,6
9777,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,989779,218863,40.767403,-73.9800397,A,CENTRAL PARK SOUTH,7th Avenue,COLUMBUS CIRCLE,,,Central Park,,,,164,6
9776,12/20/2013,Extenet II,Approved,,CITY,Manhattan,989425,218974,40.7677079,-73.9813176,A,CENTRAL PARK SOUTH,COLUMBUS CIRCLE,7TH AVE.,,,,,,10019,105,4
9771,12/20/2013,Extenet II,Installed,02/03/2021,CITY,Manhattan,982939,214708,40.7560002,-74.004732,A,W33RD ST.,12TH AVE.,11TH AVE.,,,,,,10001,104,3
9762,12/20/2013,Extenet II,Installed,03/31/2020,CITY,Manhattan,988483,211811,40.7480478,-73.9847229,A,5TH AVE.,33RD S.,E34TH ST.,,,,34th Street BID,,10016,105,4
9761,12/20/2013,Extenet II,Installed,05/06/2019,CITY,Manhattan,988674,212156,40.7489946,-73.9840333,A,5TH AVE.,E35TH ST.,E34TH ST.,,,,34th Street BID,,10016,105,4
9760,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,988828,212432,40.7497521,-73.9834773,A,5TH AVE.,E36TH ST.,E37TH ST.,,,,Grand Central Partnership,,10016,105,4
9756,12/20/2013,Extenet II,Installed,12/03/2014,CITY,Manhattan,989990,213602,40.7529628,-73.9792825,A,MADISON AVE.,E42ND ST.,E43RD ST.,,,,Grand Central Partnership,,10017,105,4
9755,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,989830,213338,40.7522383,-73.9798602,A,E41ST ST.,MADISON AVE.,5TH AVE.,,,,Grand Central Partnership,,10017,105,4
9754,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,989736,213038,40.7514149,-73.9801997,A,MADISON AVE.,E4OTH ST.,E39TH ST.,,,,Grand Central Partnership,,10016,106,4
9753,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,984497,212431,40.7497505,-73.9991085,A,9TH AVENUE,W28TH ST.,W29TH ST.,,,,,,10001,104,3
9752,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,984654,212558,40.7500991,-73.9985419,A,9TH AVENUE,W29TH ST.,W28TH ST.,,,,,,10001,104,3
9751,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,984812,212846,40.7508896,-73.9979716,A,9TH AVENUE,W30TH ST.,W31TH ST.,,,,,,10001,104,3
9750,12/20/2013,Extenet II,Installed,07/16/2015,CITY,Manhattan,983432,212367,40.7495748,-74.0029523,A,10TH AVENUE,W26TH ST.,W25TH ST.,,West Chelsea Historic District,,,,10001,104,3
9749,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,983624,212557,40.7500964,-74.0022593,A,10TH AVENUE,W27TH ST.,W26TH ST.,,,,,,10001,104,3
9748,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,983776,212832,40.7508512,-74.0017108,A,10TH AVENUE,W28TH ST.,W29TH ST.,,,,,,10001,104,3
9747,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,990360,200047,40.7157574,-73.9779594,A,DELANCEY ST.,BARUCH DR.,LEWIS ST.,,,,,,10002,103,2
9746,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,991033,201265,40.7191,-73.9755304,A,E. HOUSTON,MANGIN ST.,BARUCH PL.,,,,,,10009,103,2
9745,12/20/2013,Extenet II,Installed,10/13/2015,CITY,Manhattan,990773,199934,40.7154469,-73.9764697,A,FDR DR.,DELANCEY ST.,E. HOUSTON ST.,,,,,,10002,103,2
9743,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,990936,200400,40.7167259,-73.9758812,A,FDR DR.,DELANCEY ST.,E. HOUSTON,,,,,,10002,103,2
9742,12/20/2013,Extenet II,Installed,05/10/2016,CITY,Manhattan,991036,200686,40.7175108,-73.9755202,A,FDR DR.,E. HOUSTON,DELANCEY ST.,,,,,,10002,103,2
9741,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,991084,200913,40.7181338,-73.9753468,A,FDR DR.,E. HOUSTON,DELANCEY ST.,,,,,,10002,103,2
9740,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,990887,200788,40.7177909,-73.9760576,A,STANTON ST.,MANGIN ST.,BARUCH PL.,,,,,,10002,103,2
9739,12/20/2013,Extenet II,Installed,09/23/2015,CITY,Manhattan,991163,201439,40.7195775,-73.9750613,A,FDR DR.,E. HOUSTON,E6TH ST.,,,,,,10009,103,2
9738,12/20/2013,Extenet II,Installed,09/23/2015,CITY,Manhattan,991173,201649,40.7201539,-73.975025,A,FDR DR.,E. HOUSTON,E6TH ST.,,,,,,10009,103,2
9737,12/20/2013,Extenet II,Installed,09/23/2015,CITY,Manhattan,991194,201909,40.7208675,-73.974949,A,FDR DR.,E6TH ST.,E. HOUSTON,,,,,,10009,103,2
9736,12/20/2013,Extenet II,Installed,09/23/2015,CITY,Manhattan,991208,202166,40.7215729,-73.9748982,A,E6TH ST.,FDR DR.,AVE. D,,,,,,10009,103,2
9735,12/20/2013,Extenet II,Installed,08/24/2015,CITY,Manhattan,986124,201240,40.7190338,-73.9932396,A,CHRYSTIE ST.,BROOME ST.,DELANCEY ST.,,,,,,10002,103,1
9734,12/20/2013,Extenet II,Installed,08/24/2015,CITY,Manhattan,985673,201078,40.7185892,-73.9948666,A,BOWERY ST.,GRAND ST.,BROOME ST.,,,,Chinatown,,10013,102,1
9733,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,983571,203957,40.7264915,-74.0024498,A,PRINCE ST.,SULLIVAN ST.,6TH AVE,,Sullivan-Thompson Historic District,,,,10012,102,3
9732,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,984348,205645,40.7311247,-73.9996464,A,W4TH ST.,WASH. SQ. W.,6TH AVE,,Greenwich Village Historic District,,,,10011,102,1
9731,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,984159,204799,40.7288026,-74.0003283,A,BLEECKER ST,SULLIVAN ST.,THOMPSON ST,,South Village Historic District,,,,10012,102,1
9730,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,985534,204709,40.7285555,-73.9953673,A,MERCER ST.,W4TH ST.,W3RD ST.,,,,,,10012,102,1
9729,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,985675,204916,40.7291236,-73.9948586,A,MERCER ST.,W4TH ST.,WASHINGTON PL.,,,,,,10003,102,1
9728,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,985923,205243,40.7300211,-73.9939637,A,MERCER ST.,WAVERLY PL.,E8TH ST.,,,,NoHo BID,,10003,102,1
9727,12/20/2013,Extenet II,Installed,07/27/2015,CITY,Manhattan,986318,205442,40.7305672,-73.9925384,A,BROADWAY,E8TH ST.,ASTOR PL.,,,,Village Alliance BID,,10003,102,1
9726,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,985134,205879,40.7317669,-73.9968104,A,5TH AVE,WASH. SQ. N,WASH. MEWS,,Greenwich Village Historic District,,Village Alliance BID,,10011,102,1
9725,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,985302,206070,40.7322911,-73.9962042,A,5TH AVE,E8TH ST.,E9 TH ST.,,Greenwich Village Historic District,,Village Alliance BID,,10003,102,2
9724,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,987276,209304,40.7411672,-73.9890801,A,BROADWAY,E23RD ST,E22ND ST.,,,,Flatiron/23rd Street Partnership,,10010,105,2
9723,12/20/2013,Extenet II,Installed,12/01/2016,CITY,Manhattan,987315,210227,40.7437006,-73.988939,A,BROADWAY,W26TH ST.,W25TH ST.,,Madison Square North Historic District,,Flatiron/23rd Street Partnership,,10010,105,2
9722,12/20/2013,Extenet II,Installed,07/30/2015,CITY,Manhattan,983803,209320,40.7412116,-74.0016131,A,8TH AVE.,W16TH ST.,W17TH ST.,,,,Meatpacking BID,,10011,104,3
9721,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,984103,209707,40.7422738,-74.0005305,A,8TH AVE.,W18TH ST.,W19TH ST.,,,,,,10011,104,3
9720,12/20/2013,Extenet II,Installed,07/29/2015,CITY,Manhattan,985506,210394,40.7441594,-73.9954673,A,7TH AVE.,W23RD ST.,W24TH ST.,,,,,,10011,104,3
9719,12/20/2013,Extenet II,Installed,11/12/2014,CITY,Manhattan,987092,206789,40.7342642,-73.9897452,A,E14TH ST.,4TH AVE.,IRVING PL.,,,,14th Street BID,,10003,103,2
9718,12/20/2013,Extenet II,Installed,09/23/2015,CITY,Manhattan,986810,207018,40.7348928,-73.9907626,A,E14th St,Union Sq.E.,Union Sq. W.,Union Square Park,,,14th Street BID,,10003,105,2
9717,12/20/2013,Extenet II,Installed,11/12/2014,CITY,Manhattan,987792,206493,40.7334515,-73.9872195,A,3rd Ave,E14th St,E15th St,,,,14th Street BID,,10003,106,2
9716,12/20/2013,Extenet II,Installed,05/11/2016,CITY,Manhattan,987114,207407,40.7359604,-73.9896655,A,Union Sq East,E16th St.,E15th St.,Union Square Park,,,14th Street BID,,10003,105,2
9715,12/20/2013,Extenet II,Installed,01/08/2015,CITY,Manhattan,987551,208008,40.7376099,-73.9880884,A,Park Ave. S.,E19th St,E18th St,,,,,,10003,105,2
9714,12/20/2013,Extenet II,Installed,11/12/2014,CITY,Manhattan,987555,205905,40.7318377,-73.988075,A,3rd Ave,E12th St,E11th St.,,,,,,10003,103,2
9713,12/20/2013,Extenet II,Installed,11/12/2014,CITY,Manhattan,988052,206961,40.7347359,-73.9862811,A,3rd Ave,E16th St.,E17th ST.,,,,,,10003,106,2
9673,09/16/2013,Crown Castle NG,Installed,04/15/2019,UTILITY,Staten_Island,935997,130163,40.5238113,-74.1735636,B,Phillip Ave,Zephyr Ave,Kenwood Ave,,,,,,10312,503,51
9653,09/10/2013,Crown Castle NG,Installed,08/25/2014,UTILITY,Bronx,1025325,233594,40.8077419,-73.8516251,B,Cornell Ave,Pugsley Ave,Husson Ave,,,,,,10473,209,18
9607,08/23/2013,Extenet II,Installed,09/11/2014,CITY,Manhattan,981877,206744,40.7341408,-74.0085625,A,WASHINGTON ST.,CHARLES ST.,PERRY ST.,,,,,,10014,102,3
9605,08/23/2013,Extenet II,Installed,07/27/2015,CITY,Manhattan,981486,205673,40.7312011,-74.0099729,A,MORTON ST.,WEST ST.,WASHINGTON ST.,,,,,,10014,102,3
9604,08/23/2013,Extenet II,Installed,09/11/2014,CITY,Manhattan,981489,206089,40.7323429,-74.0099622,A,CHRISTOPHER ST.,WEEHAWKIN ST.,WEST ST.,,,,,,10014,102,3
9603,08/23/2013,Extenet II,Installed,12/03/2014,CITY,Manhattan,981537,206927,40.734643,-74.0097894,A,PERRY ST.,WEST ST.,WASHINGTON ST.,,,,,,10014,102,3
9602,08/23/2013,Extenet II,Installed,11/12/2014,CITY,Manhattan,981550,207156,40.7352716,-74.0097426,A,W11TH ST.,WEST ST.,WASHINGTON ST.,,,,,,10014,102,3
9601,08/23/2013,Extenet II,Installed,11/12/2014,CITY,Manhattan,981577,207408,40.7359633,-74.0096452,A,BANK ST.,WEST ST.,WASHINGTON ST.,,,,,,10014,102,3
9600,08/23/2013,Extenet II,Installed,09/11/2014,CITY,Manhattan,981589,207789,40.737009,-74.0096021,A,BETHUNE ST.,WEST ST.,WASHINGTON ST.,,,,,,10014,102,3
9599,08/23/2013,Extenet II,Installed,12/03/2014,CITY,Manhattan,981590,207972,40.7375113,-74.0095986,A,W12TH ST,WEST ST.,WASHINGTON ST.,,,,,,10014,102,3
9598,08/23/2013,Extenet II,Installed,09/09/2014,CITY,Manhattan,981556,206391,40.7331718,-74.0097206,A,W10TH ST.,WEEHAWKIN ST.,WASHINGTON ST.,,Weehawken Street Historic District,,,,10014,102,3
9596,08/23/2013,Extenet II,Installed,09/11/2014,CITY,Manhattan,983545,200154,40.7160532,-74.0025432,A,LAFAYETTTE ST.,LEONARD ST.,CATHERINE LN.,,,,,,10013,101,1
9594,08/23/2013,Extenet II,Installed,09/11/2014,CITY,Manhattan,982959,200228,40.7162562,-74.0046571,A,BROADWAY,WORTH ST.,THOMAS ST.,,,,,,10007,101,1
